Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw
43,WC-1938,1938 FIFA World Cup,M-1938-08,Cuba v Romania,round-of-16,not applicable,0,1,0,1,6/9/1938,18:00,S-052,Stade du T.O.E.C.,TOULOUSE,  France,T-18,Cuba,CUB,T-59,Romania,ROU,"(2,1)",2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
168,WC-1962,1962 Fifa World Cup,M-1962-32,Brazil v Czechoslovakia,final,,0,false,0,0,17/06/1962,14:30,S-026,ESTADIO NACIONAL  ,Santiago  ,Chile,T-09,Brazil,BRA,T-20,Czechoslovakia,CSK,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,YES
417,WC-1990,1990 FIFA World Cup,M-1990-05,United States v Czechoslovakia,group stage,Group A,1,0,0,0,6/10/1990,17:00,S-071,Stadio Comunale,Florence,Italy,T-80,United States,USA,T-20,Czechoslovakia,CSK,15,99,5,-4,4,0,0,0-0,0,0,away team win,0,1,1
184,WC-1966,1966 FIFA World Cup,M-1966-16,England v Mexico,group stage,Group 1,1,1,0,0,16.07.1966,19:30,S-030,Wembley Stadium,London,  England,T-27,England,ENG,T-44,Mexico,MEX,20,2,0,2,-2,0,0,0-0,0,0,home team win,0.0,0,0
427,WC-1990,1990 FIFA World Cup,M-1990-15,Yugoslavia v Colombia,group_stage,Group D,1,0,0,0,6/14/1990,17:00,S-069,nan,Bologna,Italy,T-84,yugoslavia,YUG,T-15,Colombia,COL,"(1,0)",1,0,1,-1,0,0,0-0,0,0,home team win,1,0,NO
545,WC-1998,1998 FIFA World Cup,M-1998-29,Argentina v Jamaica,Group Stage,Group H,1,false,0,0,6/21/1998,17:30,S-045,NULL,Paris,  France  ,T-03,Argentina,ARG  ,T-41,jamaica,JAM,50,5,0,-5,-2,0,True,0-0,0,0,home team win,1,0,0
950,WC-2022,2022 Fifa World Cup,M-2022-50,Argentina v Australia,round of 16,not applicable,0,1,0,0,12/3/2022,22:00,S-108,Ahmad bin Ali Stadium,  Al Rayyan,Qatar,T-03,Argentina,ARG,T-04,Australia,AUS,21,2,1,1,-1,0,0,0-0,0,0,HOME TEAM WIN,1,0,0
-1,N/A,???,INVALID,??,,,,,,,00/00/0000,abc,N/A,,,Unknown,,,,,???,??,??-??,,N/A,,,,,,,,???,,,
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,  Al Rayyan  ,  Qatar  ,T-21,Denmark,DNK,T-76,  Tunisia  ,TUN,00,0,0,0,0,0,0,0-0,0,0,D,0,0,1
662,WC-2006,2006 FIFA World Cup,M-2006-18,Ecuador v Costa Rica,group stage,Group A,1,1,0,0,6/15/2006,15:00,S-060,Volksparkstadion,Hamburg,Germany,T-24,Ecuador,ECU,T-16,Costa Rica,CRI,3 : 0,3,0,3,-3,0,0,0-0,0,0,home team win,1,Yes,
258,WC-1974,1974 FIFA World Cup,M-1974-26,Brazil v East Germany,second group stage,Group A,1,0,0,0,6/26/1974,19:30,S-061,Niedersachsenstadion,Hanover,  Germany,T-09,Brazil,BRA,T-23,East Germany,DDR,10,1,0,1,-1,1.0,0,0-0,0,0,Home Win,1,0,0
336,WC-1982,1982 FIFA World Cup,M-1982-28,Italy v Cameroon  ,group stage,Group 1,1,0,0,0,6/23/1982,17:15,S-162,Balaídos,  Vigo  ,spain,T-39,Italy,ITA,T-11,Cameroon,CMR,11,1,1,9,-9,0,0,0-0,0,0,draw,0,0,1
16,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,SEMI-FINALS,not applicable,0,1,0,0,1930/07/26,14:45,S-191,Estadio Centenario  ,Montevideo,Uruguay,T-03,  Argentina  ,ARG  ,T-80,United States,US,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0
679,WC-2006,2006 FIFA World Cup,M-2006-35,Paraguay v Trinidad and Tobago,group stage,Group B,1,0,0,0,2006/06/20,21:00,S-062,Fritz-Walter-Stadion,Kaiserslautern  ,Germany,T-53,Paraguay,PRY,T-75,  Trinidad and Tobago  ,TTO,2 : 0,2,0,2,-2,0,0,0-0,0,0,H,1,YES,0
325,WC-1982,1982 FIFA World Cup,M-1982-17,Belgium v El Salvador,group stage,,false,0,0,0,6/19/1982,21:00,S-152,Nuevo Estadio,Elche,Spain,T-06,Belgium,BEL,T-26,El Salvador,SLV,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
818,WC-2014,2014 FIFA World Cup,M-2014-46,United States v Germany,group stage,Group G,1,0,0,0,6/26/2014,13:00,S-018,  Arena Pernambuco  ,Recife,Brazil,T-80,United States,USA,T-29,Germany,DEU,0 : 1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
223,WC-1970,1970 FIFA World Cup,M-1970-23,England v Czechoslovakia,group stage,Group 3,1,0,0,0,1970/06/11,16:00,S-095,estadio jalisco,  Guadalajara  ,Mexico,T-27,England,ENG,T-20,czechoslovakia,CSK,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
180,WC-1966,1966 FIFA World Cup,M-1966-12,Chile v North Korea,group stage,Group 4,1,0,0,0,15/07/1966,19:30,S-033,Ayresome Park,middlesbrough,England,T-13,Chile,CHL,T-49,North Korea,PRK,11,1,1,0,0,0,0,0-0,0,0,Tie,0,0,1
100,WC-1954,1954 FIFA World Cup,M-1954-25,Austria v Uruguay  ,third-place match,,0,true,0,0,7/3/1954,17:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-81,Uruguay,URY,"(3,1)",3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
522,WC-1998,1998 FIFA WORLD CUP,M-1998-06,Saudi Arabia v Denmark,group stage,Group C,1,0,0,0,12.06.1998,17:30,S-039,Stade Félix-Bollaert,Lens,France,T-61,SAUDI ARABIA,SAU,T-21,Denmark,DNK,0 - 1,0,1,-1,1,0,True,0-0,0,0,AWAY TEAM WIN,0,1,0
23,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,ROUND OF 16,not applicable,0,1,0,0,5/27/1934,16:00,S-078,Stadio Nazionale PNF,Rome,Italy,T-39,Italy,ITA,T-80,United States,NULL,7:1,7,1,6,-6,0,0,0-0,0,0,HOME TEAM WIN,1.0,0,0
357,WC-1982,1982 FIFA WORLD CUP,M-1982-49,Poland v Italy,semi-finals,not applicable,1.0,1,0,0,1982/07/08,17:15,S-149,Camp Nou,  Barcelona  ,  Spain  ,T-55,Poland,Pol,T-39,Italy,ITA,02,0,2,-2,2,0,0,0-0,0,0,Away Win,0,1,0
721,WC-2010,2010 FIFA World Cup,M-2010-13,Ivory Coast v Portugal,group stage,Group G,1,0,0,0,15/06/2010,16:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-40,Ivory Coast,CIV,T-56,Portugal,PRT,00,0,999,0,0,Yes,0,0-0,0,0,Draw,0,0,1
929,WC-2022,2022 Fifa World Cup,M-2022-29,Cameroon v Serbia,Group Stage,Group G,1,No,0,0,11/28/2022,13:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-11,Cameroon,CMR  ,T-64,Serbia,SRB,3x3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1
758,WC-2010,2010 FIFA World Cup,M-2010-50,United States v Ghana,Round of 16,not applicable,0,No,0,0,6/26/2010,20:30,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,T-80,United States,USA,T-30,Ghana,GHA  ,12,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0
341,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia  ,group stage,Group 5,1,true,0,0,6/24/1982,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,Honduras,HND,T-84,Yugoslavia,YUG,0:1,0,1,-1,1,0,false,0-0,0,0,away team win,0,1,0
432,WC-1990,1990 FIFA World Cup,M-1990-20,Sweden v Scotland,group stage,Group C,1,0,0,0,6/16/1990,21:00,S-073,Stadio Luigi Ferraris,Genoa,Italy,T-72,Sweden,SWE,T-62,Scotland,SCO,12,1,2,-1,1,0,0,0-0,0,0,away team win,0.0,1,0
596,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,group stage,Group D,1,0,0,0,6/5/2002,18:00,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-80,United States,USA,T-56,PORTUGAL,PRT,32,3,2,1,-1,0,0,0-0,0,0,home team win,Yes,0,0
900,WC-2018,2018 FIFA World Cup,M-2018-64,France v Croatia,FINAL,not applicable,0,1,0,0,07-15-2018,18:00,S-117,Luzhniki Stadium,Moscow,RUSSIA,T-28,FRANCE,Fra,T-17,Croatia,HRV,42,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0
204,WC-1970,1970 FIFA World Cup,M-1970-04,Peru v Bulgaria,group stage,Group 4,1,0,0,0,02.06.1970,16:00,S-098,Estadio Nou Camp,León,Mexico,T-54,Peru,PER,T-10,Bulgaria,BG,32,3,2,1,-1,0,0,0-0,0,0,Home Win,1,0,0
761,WC-2010,2010 FIFA World Cup,M-2010-53,Netherlands v Slovakia,round of 16,not applicable,0,1,0,0,20100628,16:00,S-129,n/a,Durban,South Africa,T-46,Netherlands,NLD,T-66,Slovakia,SVK,21,2,1,1,-1,0,0,0-0,0,0,Home Win,1,0,0
94,WC-1954,1954 fifa world cup,M-1954-19,Austria v Switzerland,quarter-finals,not applicable,0,1,0,0,6/26/1954,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-05,Austria,Aut,T-73,Switzerland,CHE,75,7,5,2,-2,0,0,0-0,0,0,home team win,1,0,0
603,WC-2002,2002 Fifa World Cup,M-2002-23,Argentina v England,group stage,Group F,1,0,0,0,6/7/2002,20:30,S-092,sapporo dome,,Japan,T-03,Argentina,ARG,T-27,England,eng,0:1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
69,WC-1950,1950 FIFA World Cup,M-1950-16,Switzerland v Mexico,group stage,Group 1,1,0,0,0,7/2/1950,15:40,S-017,  Estádio dos Eucaliptos  ,porto alegre,Brazil,T-73,Switzerland,CHE,T-44,Mexico,MEX,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
955,WC-2022,2022 FIFA World Cup,M-2022-55,Morocco v Spain,ROUND OF 16,not applicable,0,1,0,0,12-06-2022,18:00,S-109,education city stadium,Al Rayyan,Qatar,T-45,Morocco,MAR,T-71,Spain,ESP  ,"(0,0)",0,0,0,0,1,1,30,3,0,home team win,1,0,0
285,WC-1978,1978 FIFA World Cup,M-1978-15,Netherlands v Peru,group stage,Group 4,Yes,0,0,0,6/7/1978,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza  ,Argentina,T-46,NETHERLANDS,NLD,T-54,Peru,PER,0x0,0,0,0,0,0,False,0-0,0,0,draw,0,0,1
867,WC-2018,2018 FIFA World Cup,M-2018-31,Japan v Senegal  ,group stage,,1,0,0,0,20180624,20:00,S-126,Central Stadium,Yekaterinburg,RUSSIA,T-42,Japan,JPN,T-63,Senegal,SEN,22,2,2,0,0,1,0,0-0,0,0,draw,0,0,1
435,WC-1990,1990 FIFA World Cup,M-1990-23,Belgium v Uruguay,group stage,Group E,1,0,0,0,1990/06/17,21:00,S-084,Stadio Marc'Antonio Bentegodi,Verona,Italy,T-06,Belgium,bel,T-81,Uruguay,URY,3 - 1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
154,WC-1962,1962 FIFA World Cup,M-1962-18,West Germany v Chile,grp stage,Group 2,1,0,0,0,6/6/1962,15:00,S-026,Estadio Nacional,Santiago  ,Chile,T-83,West Germany,DEU,T-13,  Chile  ,CHL,20,2,0,2,-2,0,,0-0,0,0,home team win,1,false,
76,WC-1954,1954 FIFA World Cup,M-1954-01,Brazil v Mexico,group stage,Group 1,1,0,0,0,6/16/1954,18:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,Bra,T-44,Mexico,,50,5,0,5,-5,0,0,0-0,0,0,home team win,1,,0
789,WC-2014,2014 fifa world cup,M-2014-17,Russia v South Korea,group stage,Group H,1.0,Yes,0,0,06-17-2014,18:00,S-010,Arena Pantanal,  Cuiabá  ,Brazil,T-60,Russia,RUS,T-69,South Korea,KOR,1x1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
581,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,group stage,NULL,1,0,0,0,5/31/2002,20:30,S-144,SEOUL WORLD CUP STADIUM,Seoul,South Korea,T-28,France,FRA,T-63,Senegal,sen,"(0,1)",0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
447,WC-1990,1990 FIFA World Cup,M-1990-35,England v Egypt,group stage,Group F,1,0,0,0,21.06.1990,21:00,S-070,Stadio Sant'Elia,CAGLIARI,Italy,T-27,England,ENG,T-25,Egypt,EGY,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,false
189,WC-1966,1966 FIFA World Cup,M-1966-21,England v France,group stage,Group 1,1,0,0,0,20/07/1966,19:30,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-28,France,FRA,2:0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
272,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,group stage,Group 1,1,0,0,0,02-06-1978,13:45,S-004,Estadio José María Minella,Mar del Plata,  Argentina,T-39,italy,ITA,T-28,  France  ,FRA,2x1,2,1,1,-1,0,0,0-0,0,0,Home Win,1,0,0
237,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,GROUP STAGE,Group 3,1,0,0,0,6/15/1974,16:00,S-056,n/a,düsseldorf  ,  Germany  ,T-72,Sweden,SWE,T-10,Bulgaria,BGR,0-0,0,0,0,0,0,False,0-0,0,0,draw,0,0,1
488,WC-1994,1994 FIFA World Cup,M-1994-24,  Bulgaria v Greece,Group stage,Group D,,0,0,0,26.06.1994,NULL,S-182,Soldier Field,Chicago,united states,T-10,BULGARIA,BGR,T-31,Greece,GRC,40,4,0,4,-4,0,0,0-0,0,0,home team win,false,0,0
560,WC-1998,1998 FIFA World Cup,M-1998-44,United States v Yugoslavia,group stage,Group F,1,0,0,0,6/25/1998,21:00,S-044,stade de la beaujoire,Nantes,France,T-80,United States,USA,T-84,Yugoslavia,YUG,01,0,1,0,-9,true,0,0-0,0,0,away team win,0,1,0
118,WC-1958,1958 FIFA World Cup,M-1958-17,Sweden v Wales,grp stage,Group 3,1,0,0,0,06-15-1958,14:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-82,WALES,WAL,"(0,0)",0,0,0,0,0,0,0-0,0,0,draw,0,0,1
882,WC-2018,2018 FIFA World Cup,M-2018-46,Senegal v Colombia,group stage,Group H,True,0,0,0,6/28/2018,18:00,S-122,n/a,Samara,Russia,T-63,Senegal,SEN,T-15,Colombia,,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,0,0
513,WC-1994,1994 FIFA World Cup,M-1994-49,Bulgaria v Italy,semi-finals,not applicable,0,1,0,0,13-07-1994,16:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR  ,T-39,Italy,ITA,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
598,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,group stage,Group A,1,0,0,0,6/6/2002,15:30,S-138,Daegu World Cup Stadium,DAEGU,South Korea,T-21,Denmark,DNK,T-63,SENEGAL,SEN,1:1,1,1,5,1,0,0,0-0,0,0,draw,0,0,1
644,WC-2002,2002 FIFA World Cup,M-2002-64,Germany v Brazil,final,not applicable,0,NO,0,0,2002/06/30,20:00,S-094,International Stadium Yokohama,Yokohama,  Japan  ,T-29,Germany,DEU,T-09,Brazil,BRA,"(0,2)",0,2,-2,2,YES,0,0-0,0,0,away team win,true,1,0
127,WC-1958,1958 FIFA World Cup,M-1958-26,Wales v Hungary,Group Stage,n/a,1,0,0,0,17.06.1958,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-82,wales,WAL,T-34,Hungary,HUN  ,21,2,1,1,-1,0,0,0-0,0,0,home team win,Yes,0,0
117,WC-1958,1958 FIFA World Cup,M-1958-16,Sweden v Hungary,group stage,Group 3,1,0,0,0,6/12/1958,19:00,S-173,Råsunda Stadium,SOLNA,Sweden,T-72,Sweden,SWE,T-34,Hungary,n/a,21,2,1,1,-1,0,0,0-0,0,0,H,1,1.0,0
474,WC-1994,1994 FIFA World Cup,M-1994-10,Netherlands v Saudi Arabia  ,Group Stage,Group F,1,0,0,0,6/20/1994,,S-190,Rfk Stadium,"Washington, D.C.",United States,T-46,Netherlands,NLD,T-61,Saudi Arabia,SAU,21,2,1,1,-1,0,0,0-0,0,0,home win,1,true,0
???,XXX,,,,???,N/A,abc,abc,,,abc,abc,,,,N/A,,N/A,,,N/A,XX,??-??,,-99,,,,,,,,unknown,,,
58,WC-1950,1950 FIFA World Cup,M-1950-05,Sweden v Italy,GROUP STAGE,Group 3,1,0,0,0,6/25/1950,n/a,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-72,Sweden,SWE,T-39,Italy,n/a,32,-5,2,1,-1,0,0.0,0-0,0,0,home team win,1,0,0
729,WC-2010,2010 FIFA World Cup,M-2010-21,Germany v Serbia,Group Stage,Group D,1,0,0,0,6/18/2010,13:30,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-29,Germany,DEU,T-64,Serbia,SRB,01,0,1,-1,10,0,0,0-0,0,0,away team win,0,1,0
92,WC-1954,1954 FIFA World Cup,M-1954-17,West Germany v Turkey,group stage,Group 2,1,0,0,0,6/23/1954,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-83,  West Germany  ,DEU,T-77,Turkey,n/a,72,7,2,5,-5,0,0,0-0,0,0,home team win,1,0,0
370,WC-1986,1986 FIFA World Cup,M-1986-10,Paraguay v Iraq,Group stage,Group B,1,0,0,0,6/4/1986,12:00,S-106,la bombonera,Toluca,Mexico,T-53,paraguay,PRY,T-37,Iraq,IRQ,1 - 0,1,0,1,-1,False,0,0-0,0,0,home team win,true,0,0
269,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,third-place match,not applicable,0,1,0,0,07-06-1974,16:00,S-065,olympiastadion,Munich,Germany,T-09,Brazil,BRA,T-55,Poland,POL,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
47,WC-1938,1938 FIFA World Cup,M-1938-12,Italy v France,quarter-finals,,0,1,0,0,12/06/1938,17:00,S-046,Stade Olympique de Colombes,Paris,France,T-39,Italy,ITA,T-28,France,FRA,3 : 1,3,1,2,-2,0,NO,0-0,0,0,Home Win,1,0,0
350,WC-1982,1982 FIFA World Cup,M-1982-42,Belgium v Soviet Union,second group stage,Group 1,1,0,0,0,7/1/1982,21:00,S-149,Camp Nou,Barcelona,Spain,T-06,Belgium,BEL,T-70,Soviet Union,SUN,01,0,1,-1,1,0,NO,0-0,0,0,away team win,0,1,0
196,WC-1966,1966 Fifa World Cup,M-1966-28,West Germany v Uruguay,quarter-finals,not applicable,0,1,0,0,7/23/1966,15:00,S-034,Hillsborough Stadium,Sheffield,England,T-83,West Germany,Deu,T-81,Uruguay,URY,40,4,0,1,-2,0,0,0-0,0,0,home team win,1,0,0
103,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,group_stage,Group 1,1,0,0,0,19580608,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-03,ARGENTINA,ARG,T-83,West Germany,DEU,1 - 3,1,3,-2,2,0,0.0,0-0,0,0,away team win,1,1,
901,WC-2022,2022 Fifa World Cup,M-2022-01,Qatar v Ecuador,group stage,Group A,1,0,0,0,20/11/2022,19:00,S-107,Al Bayt Stadium,Al Khor  ,Qatar,T-57,  Qatar  ,QAT,T-24,Ecuador,ECU,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
746,WC-2010,2010 FIFA World Cup,M-2010-38,United States v Algeria,group stage,Group C,1,false,0,0,2010/06/23,16:00,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-80,United States,USA,T-01,Algeria,Dza,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,1
895,WC-2018,2018 FIFA World Cup,M-2018-59,Sweden v England,QF,not applicable,0,1,0,0,7/7/2018,18:00,S-122,SAMARA ARENA,Samara,  Russia  ,T-72,sweden,SWE,T-27,England,ENG,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
264,WC-1974,1974 FIFA World Cup,M-1974-32,West Germany v Sweden,second group stage,Group B,1,0,0,0,6/30/1974,n/a,S-056,Rheinstadion,Düsseldorf,germany,T-83,WEST GERMANY,DEU,T-72,Sweden,SWE,42,4,2,2,-2,0,0,0-0,0,0,home team win,1.0,0,0
444,WC-1990,1990 FIFA World Cup,M-1990-32,Sweden v Costa Rica,group stage,Group C,1,0,0,0,6/20/1990,21:00,S-073,Stadio Luigi Ferraris,Genoa,Italy,T-72,Sweden,SWE,T-16,  Costa Rica  ,Cri,1:2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0
793,WC-2014,2014 fifa world cup,M-2014-21,Colombia v Ivory Coast,group stage,NULL,1,0,0,0,2014/06/19,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-15,Colombia,COL,T-40,Ivory Coast,Civ,21,2,1,1,-1,0,0,0-0,0,0,HOME TEAM WIN,1,0,0
305,WC-1978,1978 FIFA World Cup,M-1978-35,Brazil v Poland,second group stage,Group B,1,0,0,0,19780621,16:45,S-005,Estadio Ciudad de Mendoza,  Mendoza  ,  Argentina  ,T-09,Brazil,BRA,T-55,POLAND,POL,31,3,1,2,-2,0,0,0-0,0,0,home team win,true,0,0
342,WC-1982,1982 FIFA World Cup,M-1982-34,West Germany v Austria,group stage,Group 2,1,0,0,0,6/25/1982,17:15,S-153,ESTADIO EL MOLINÓN,gijón,Spain,T-83,West Germany,DEU,T-05,Austria,AUT,10,1,0,1,-1,0,0,0-0,0,0,H,1,0,0
938,WC-2022,2022 FIFA World Cup,M-2022-38,Tunisia v France,Group stage,Group D,1,0,0,0,11/30/2022,18:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-76,Tunisia,TUN,T-28,France,FRA,10,1,0,1,-1,0,0,0-0,0,0,HOME TEAM WIN,1,0,0
314,WC-1982,1982 FIFA World Cup,M-1982-06,Scotland v New Zealand,group stage,Group 6,1,0,0,0,1982/06/15,21:00,S-156,Estadio La Rosaleda,Málaga,Spain  ,T-62,Scotland,SC,T-47,New Zealand,NZL,52,5,2,3,-3,0,0,0-0,0,0,home win,1,0,0
150,WC-1962,1962 FIFA World Cup,M-1962-14,West Germany v Switzerland,group stage,Group 2,1,0,0,0,6/3/1962,15:00,S-026,Estadio Nacional,Santiago,Chile,T-83,West Germany,DEU,T-73,switzerland,CHE,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,NO,0
125,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,group stage,Group 4,1,0,0,0,06-15-1958,19:00,S-164,Ryavallen,Borås,  Sweden,T-27,England,ENG,T-05,Austria,AUT,2:2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
848,WC-2018,2018 FIFA World Cup,M-2018-12,Sweden v South Korea,group stage,Group F,1,0,0,0,6/18/2018,15:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-72,Sweden,SWE,T-69,South Korea,KOR,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
887,WC-2018,2018 FIFA World Cup,M-2018-51,Spain v Russia,round of 16,not applicable,YES,No,0,0,7/1/2018,17:00,S-117,Luzhniki Stadium,Moscow,Russia,T-71,spain,ESP,T-60,Russia,RUS,11,1,1,0,0,1,1,34,3,4,away team win,0,1,0
51,WC-1938,1938 FIFA World Cup,M-1938-16,Italy v Brazil,semi-finals,not applicable,0,1,0,0,6/16/1938,18:00,S-042,stade vélodrome,  Marseille  ,France,T-39,Italy,ITA,T-09,Brazil,BRA,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,,false
354,WC-1982,1982 FIFA World Cup,M-1982-46,Soviet Union v Poland,second group stage,Group 1,1,0,0,0,19820704,21:00,S-149,  n/a  ,  Barcelona  ,  spain,T-70,Soviet Union,SUN,T-55,POLAND,POL,00,0,0,0,0,true,0,0-0,0,0,draw,true,0,1
156,WC-1962,1962 FIFA World Cup,M-1962-20,Hungary v Argentina,group stage,Group 4,1,0,0,0,06-06-1962,15:00,S-025,Estadio El Teniente,Rancagua,Chile  ,T-34,Hungary,HUN  ,T-03,  Argentina  ,ARG,"(0,0)",0,0,0,0,0,0,0-0,0,0,draw,0,0,1
143,WC-1962,1962 FIFA World Cup,M-1962-07,Czechoslovakia v Spain,group stage,Group 3,1,0,0,0,5/31/1962,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-20,CZECHOSLOVAKIA,CSK,T-71,spain,ESP,1 - 0,1,0,1,-1,0,0,0-0,0,0,H,1,0,0
471,WC-1994,1994 FIFA World Cup,M-1994-07,Norway v Mexico,group_stage,Group E,1,0,0,0,19940619,16:00,S-190,RFK Stadium,"Washington, D.C.",United States,T-51,norway,NOR,T-44,Mexico,MEX,10,1,0,0,9,True,0,0-0,0,0,home team win,1,0,0
400,WC-1986,1986 Fifa World Cup,M-1986-40,Argentina v Uruguay,round-of-16,not applicable,0,1,0,0,16-06-1986,16:00,S-104,Estadio Cuauhtémoc,puebla,  Mexico,T-03,Argentina,ARG,T-81,Uruguay,URY,1:0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
931,WC-2022,2022 FIFA World Cup,M-2022-31,Brazil v Switzerland,group stage,Group G,1,False,0,0,11/28/2022,19:00,S-113,STADIUM 974,Doha,qatar,T-09,Brazil,BRA,T-73,Switzerland,Che,10,1,0,-7,6,0,0,0-0,0,0,home team win,1,0,0
321,WC-1982,1982 FIFA World Cup,M-1982-13,Italy v Peru,group stage,,1,0,0,0,18.06.1982,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-54,Peru,PER,1 - 1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
20,WC-1934,1934 FIFA World Cup,M-1934-02,Czechoslovakia v Romania,round of 16,not applicable,0,1,0,0,5/27/1934,16:00,S-080,Stadio Littorio,trieste,Italy,T-20,  Czechoslovakia  ,CSK,T-59,Romania,RO,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,YES,0
873,WC-2018,2018 FIFA World Cup,M-2018-37,Australia v Peru,group stage,Group C,1,0,0,0,6/26/2018,17:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-04,Australia,AUS,T-54,Peru,PER,0x999,0,999,-2,2,0,0,0-0,0,0,away team win,0,1,0
852,WC-2018,2018 FIFA World Cup,M-2018-16,Poland v Senegal,group stage,Group H,1,0,0,0,6/19/2018,18:00,S-118,Otkritie Arena,Moscow,Russia,T-55,Poland,POL,T-63,Senegal,SEN,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,1.0
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,23-11-2022,13:00,S-107,Al Bayt Stadium,AL KHOR,Qatar  ,T-45,Morocco,MAR,T-17,Croatia,HRV,0:0,0,0,0,0,0,0,0-0,0,0,DRAW,0,0,1
